address,categoryName,city,location/lat,location/lng,neighborhood,title
"Q54F+WJF، طريق الأمير خالد بن عبدالله, King Abdulaziz International Airport, Jeddah 23736, Saudi Arabia",مقهى,Jeddah,21.757294,39.1740987,مطار الملك عبد العزيز الدولي,شوكليت ڤليڤر
"Train Station, Terminal 1, King Abdulaziz International Airport, Jeddah Saudi Arabia",مقهى,Jeddah,21.6603515,39.173729,مطار الملك عبد العزيز الدولي,ستاربكس
"صالة رقم 1, King Abdulaziz International Airport, Jeddah new airport, Jeddah 23635, Saudi Arabia",مقهى,Jeddah,21.6694375,39.1694375,مطار الملك عبد العزيز الدولي,ماما بنز كافيه
"مطار الملك عبدالعزيز الدولي، جدة Terminal 1, مطار الملك عبدالعزيز الدولي، جدة 23635 M599+WQW مطار الملك عبدالعزيز الدولي، جدة 23635, Jeddah 25345, Saudi Arabia",مقهى,Jeddah,21.6698125,39.1694375,مطار الملك عبد العزيز الدولي,ام سي سي
"محطة الهدى فرع, Al Istad Ar Riyadi، AL WAZERIYA DISTRICT BESIDE THE STADIUM Jeddah MADA'EN Al FAHD حي مدائن, Jeddah Saudi Arabia",مقهى,Jeddah,21.4502129,39.2454647,مدائن,بارنز
"3558 Mohammed Altawel, Mishrifah, Jeddah 23332, Saudi Arabia",مقهى,Jeddah,21.5366598,39.1887584,مشرفة,القهوة الافضل
"Mishrifah, Jeddah 23335, Saudi Arabia",مقهى,Jeddah,21.5342846,39.1982583,مشرفة,بارنز
"21.76351, 39, Jeddah 14165, Saudi Arabia,طريق الملك عبدالعزيز الفرعي، أبحر الجنوبية",مقهى,Jeddah,21.7635574,39.1416391,ابحر الجنوبية,كيان كافية
"2404 طريق الكورنيش، Abhur Al Janubiyah District, 7266, Jeddah 23734, Saudi Arabia",مقهى,Jeddah,21.7573757,39.1357168,ابحر الجنوبية,بوقوتا كافيه
"2645 7964 King Abdul Aziz Rd, Abhur Al Junoobiyah, Jeddah 23733, Saudi Arabia",مقهى,Jeddah,21.7356857,39.1288373,ابحر الجنوبية,يو كوفي
"4289 Umm Al Qoura, As Safa District, 7121, Jeddah 23453, Saudi Arabia",مقهى,Jeddah,21.7572668,39.1362368,ابحر الجنوبية,تريبل شوت كافيه
"8138 طريق الملك عبدالعزيز فرعي، أبحر الجنوبية، جدة 23734 3015، Saudi Arabia",مقهى,Jeddah,21.7650099,39.141811,ابحر الجنوبية,تيم هورتنز
"9237 حي, Abhur Al Junoobiyah، JFUB3437، 3437 عمير الانصاري, Jeddah 23733, Saudi Arabia",مقهى,Jeddah,21.747196,39.136612,ابحر الجنوبية,فيرو كافيه
"Abhur Al Junoobiyah, Jeddah 23731, Saudi Arabia",مقهى,Jeddah,21.708472,39.1024834,ابحر الجنوبية,بارنز 
"F944+787، Unnamed Road, Al'ayn Al Aziziyah, Jeddah 22381, Saudi Arabia",مقهى,Jeddah,21.74397,39.1387564,ابحر الجنوبية,ون فيفتين نايبر هود كافيه
"Jeddah, MADINA JEDDAH HIGHWAY ISIDE AL NOOR STATION, OBHUR AL JANOUBIYAH, أبحر الجنوبية - طريق المدينة, فرع مخطط النور, Jeddah 23734, Saudi Arabia",مقهى,Jeddah,21.7572313,39.1490339,ابحر الجنوبية,بارنز كافيه
"JFUA2574، 2574 طريق الكورنيش، 6249،، حي ابحر الجنوبية،, Jeddah 23731،, Saudi Arabia",مقهى,Jeddah,21.7081684,39.1022867,ابحر الجنوبية,بون كافيه
"King Abdulaziz Branch Rd, المرجان, Jeddah 23712, Saudi Arabia",مقهى,Jeddah,21.7357206,39.128745,ابحر الجنوبية,بون كافيه
"P3CH+Q68, Obhur Al-Shamaliyah, Jeddah 23811, Saudi Arabia",مقهى,Jeddah,21.7657027,39.1423611,ابحر الجنوبية,ديجون كافيه
"P452+9RH, King Abdul Aziz Rd, Abhur Al Junoobiyah, Jeddah 23731, Saudi Arabia",مقهى,Jeddah,21.7084428,39.1021134,ابحر الجنوبية,بنفسجي كوب
"P4WX+J73, Amro Ibn Mourrah, Obhur Janoubi, Jeddah 23733, Saudi Arabia",مقهى,Jeddah,21.7465625,39.1481875,ابحر الجنوبية,هيفا كافيه
"Petrol Station, Amru Ibn Murah, Obhur Janoubi, Jeddah 23733, Saudi Arabia",مقهى,Jeddah,21.7462883,39.148175,ابحر الجنوبية,بريسو
"Q43P+XJQ, Umm Al Muaminin Maimunah, Abhur Al Junoobiyah, Jeddah 23734, Saudi Arabia",مقهى,Jeddah,21.75469,39.137157,ابحر الجنوبية,سين
"Q47R+CP, Abhur Al Junoobiyah, 3016 أبحر الجنوبية 2, Abhur Al Janubiyah District, JFUA7949، 7949, Jeddah 23734, Saudi Arabia",مقهى,Jeddah,21.7635625,39.1418125,ابحر الجنوبية,دانكن
"Q48R+5WG مارينا افينيو مول، طريق الملك عبدالعزيز الفرعي, Abhur Al Junoobiyah, Jeddah 23734, Saudi Arabia",مقهى,Jeddah,21.7654396,39.142329,ابحر الجنوبية,كاليبسو
"Umayr Al Ansari, Abhur Al Junoobiyah, Jeddah 23325, Saudi Arabia",مقهى,Jeddah,21.7475102,39.1357454,ابحر الجنوبية,تامبد
"شارع صالح بن إبراهيم الزهري, Almustawda'at, Jeddah 23467, Saudi Arabia",مقهى,Jeddah,21.7358995,39.1292478,ابحر الجنوبية,كوستا كوفي
"4343 ابن يحيى الأصولي، حي ابحر الشمالية، JHUB7897، 7897, Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.7545561,39.1200865,ابحر الشمالية,اماهورو مافيه
"5491 Talkha, Al-Baghdadiyah Al-Sharqiyah, JABB7442, 7442, Jeddah 22235, Saudi Arabia",مقهى,Jeddah,21.7544779,39.1203467,ابحر الشمالية,كيمس ابحر
"8650 Aabir Al Qarath St, Obhur Al-Shamaliyah, Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.7619381,39.1152142,ابحر الشمالية,بارنز
"Aabir Al Qarath St, Obhur Al-Shamaliyah, Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.7648244,39.1135973,ابحر الشمالية,كوستا كوفي
"Al Khateeb Al Tabrizi, Al Bawadi, Jeddah 23443, Saudi Arabia",مقهى,Jeddah,21.7493116,39.1176964,ابحر الشمالية,شيف بار
"Galat Ayoub, Obhur Al-Shamaliyah, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.7949272,39.1244766,ابحر الشمالية,بارنز
"King Faisal Bin Abdulaziz Road, Obhur Al-Shamaliyah, Jeddah 23817, Saudi Arabia",مقهى,Jeddah,21.7599494,39.1181356,ابحر الشمالية,زد
"Prince Abdullah AlFiasal St, Obhur Al-Shamaliyah, Jeddah 23817, Saudi Arabia",مقهى,Jeddah,21.7654604,39.1287645,ابحر الشمالية,بالز ابحر 
"Prince Abdullah AlFiasal St, Obhur Al-Shamaliyah, Jeddah 23817, Saudi Arabia",مقهى,Jeddah,21.7630965,39.1418926,ابحر الجنوبية,بيت القهوة الفرنسية
"Prince Mutaib bin Abdulaziz Rd, Al-Safa, Jeddah 23452, Saudi Arabia",مقهى,Jeddah,21.7530832,39.1179979,ابحر الشمالية,برو ٩٢
"Q3GV+4GW, Prince Abdulmajeed, أبحر الشمالية، Jeddah 62521, Saudi Arabia",مقهى,Jeddah,21.7753703,39.0938153,ابحر الشمالية,كافيه المخبا
"Q426+937, طريق الملك فيصل بن عبد العزيز, Obhur Al-Shamaliyah, Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.7509142,39.1101567,ابحر الشمالية,مقهى نقب
"Q476+V24, Obhur Al-Shamaliyah, Jeddah 23816, Saudi Arabia",مقهى,Jeddah,21.7646462,39.1100695,ابحر الشمالية,مصطفى 
"Qais Ibn Zuhair, Al-Manar, Jeddah 23463, Saudi Arabia",مقهى,Jeddah,21.7577088,39.1243337,ابحر الشمالية,بليند كافيه
"فرع الرفيدي، NOTH OBHUR BESIDE AL BATARJI UNIVERCITY Jeddah OBHUR AL-SHAMALIYAH أبحر الشمالية - محطة الرفيدي, Jeddah Saudi Arabia",مقهى,Jeddah,21.7661517,39.1293133,ابحر الشمالية,بارنز كافيه
"مول, Prince Abdullah AlFiasal St, Obhur Al-Shamaliyah, Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.759798,39.1182753,ابحر الشمالية,كافيه ٦٠ درجة
"3228 أنس بن قتادة الأنصاري(رضي الله عنه, JJAA7776, 7776, Jeddah 22431, Saudi Arabia",مقهى,Jeddah,21.4391425,39.2747754,الامير عبد المجيد,بارنز
"2280 Al Amir Sultan Branch, Al Muhammadiyah District, JEMA6573, 6573, Jeddah 23624, Saudi Arabia",مقهى,Jeddah,21.7946223,39.1249644,طيبة,كيان
"6493 Al-Madinah Al-Munawarah Rd, Taibah District, 3028, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.4787331,39.334231,الحرازات,اكس دوز
"6587 شارع ثابت بن معاذ الأنصاري، حي طيبة, 4078 JHWD4078، 4078, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.7953205,39.135178,طيبة,دانكن
"Al Falah، حي, Jeddah 23762, Saudi Arabia",مقهى,Jeddah,21.7978367,39.1384099,طيبة,كوستا
"M4X4+4F7, المرجان, Jeddah 23715, Saudi Arabia",مقهى,Jeddah,21.815629,39.1338392,طيبة,جوس كافيه
"Prince Naif Rd, Al Firdous, Jeddah 23818, Saudi Arabia",مقهى,Jeddah,21.7888445,39.1300978,طيبة,المذاق المغربي
"Q59R+JQ8, شارع عمرو بن أبي وقاص, الفرعي،, Jeddah 23762, Saudi Arabia",مقهى,Jeddah,21.8007926,39.1516619,طيبة,اي كوفي
"Taiba, Jeddah 23831, Saudi Arabia",مقهى,Jeddah,21.7899507,39.1307014,طيبة,بارنز
"Taiba, Q4VF+JX Dahaban, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.7946199,39.1249615,طيبة,كيان
"Umayr ibn aws, Taiba, Jeddah 23835, Saudi Arabia",مقهى,Jeddah,21.4862283,39.3810747,الحرازات,كافيه هاي لوكيشن
"ابو حنيفة العين، العزيزية, Jeddah 22284, Saudi Arabia",مقهى,Jeddah,21.8011992,39.143007,طيبة,بارنز
"أبي الفتح الحسن بن عساكر, Al Rahmanyah, Jeddah 23765, Saudi Arabia",مقهى,Jeddah,21.4781141,39.3587051,العزيزية,ادم كافيه
"بارنيز كافيه, Helmi Koutbi, Al Zahra, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.793469,39.1324981,طيبة,وودن كافيه
"سعود المالكي, Taiba, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.7971508,39.1377007,طيبة,دارة القهوة
"شارع ثابت بن معاذ الأنصاري, Taiba, Jeddah 23831, Saudi Arabia",مقهى,Jeddah,21.7974541,39.1391053,طيبة,نواف كوفي
"عمر بن عبد العزيز بن مروان, Al-Salehiyah, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.802547,39.1534106,طيبة,ديلي كب
"عمير بن اوس(رضي الله عنه), Taiba, Jeddah 00000, Saudi Arabia",مقهى,Jeddah,21.8088545,39.1389468,طيبة,سنشري٥
"عمير بن اوس(رضي الله عنه), Taiba, Jeddah 23831, Saudi Arabia",مقهى,Jeddah,21.8135003,39.1351049,طيبة,مرجان كافيه
"عمير بن اوس(رضي الله عنه), Taiba, Jeddah 23832, Saudi Arabia",مقهى,Jeddah,21.809443,39.1385189,طيبة,مقهى ميل
"مثلث الـ 🚜🪝شيولات, Jeddah 33423, Saudi Arabia",مقهى,Jeddah,21.799701,39.142082,طيبة,كافية اثير
"مسجد المطيري، بجوار, Jeddah 22354, Saudi Arabia",مقهى,Jeddah,21.7896501,39.13052,طيبة,اوفر دوز
"معمر بن حارث, Taiba, Jeddah 23835, Saudi Arabia",مقهى,Jeddah,21.8112622,39.1375108,طيبة,كنافة لاب
"6438+JF7 23945, Saudi Arabia",مقهى,Jeddah,22.2040264,39.1161734,ثول,البراد المغربي
"7281 عبد الله بن حسن آل الشيخ، حي ثول، JZMB3089، 3089, Thuwal 23954, Saudi Arabia",مقهى,Jeddah,22.2752048,39.1223558,ثول,قهوة اربعة وعشرون
"7335, 3384, King Abdullah University of Science and Technology, Thuwal 23955, Saudi Arabia",مقهى,Jeddah,22.3114526,39.1019132,ثول,مقهى ومحمصة مد
"74M6+499, Thuwal 23953, Saudi Arabia",مقهى,Jeddah,22.2827838,39.1109982,ثول,جوان كافيه
"7939 عبد الله الفزاري(رضي الله عنه، حي بلدة ثول، JZMC7939، 4033, Thuwal 23953, Saudi Arabia",مقهى,Jeddah,22.2808889,39.1045063,ثول,توينز كافيه
"Dia’s Cafe, 3502 The Spine, 7060, King Abdullah University of Science and Technology, Thuwal 23955, Saudi Arabia",مقهى,Jeddah,22.3077079,39.1056532,ثول,دياز كافيه
"King Abdullah University of Sciences & Technology, Thuwal 23955, Saudi Arabia",مقهى,Jeddah,22.3061756,39.1069231,ثول,بارنز
"The Spine, Thuwal 23955, Saudi Arabia",مقهى,Jeddah,22.308299,39.1052565,ثول,جوفريز
"Thuwal 23953, Saudi Arabia",مقهى,Jeddah,22.2891765,39.1163838,ثول,كافيه بلومينق 
"Thuwal 23953, Saudi Arabia",مقهى,Jeddah,22.2694024,39.1112152,ثول,ثول سنتر سكوير
"Thuwal 23954, Saudi Arabia",مقهى,Jeddah,22.2755427,39.1143902,ثول,شاهي جمر 
"عبد الله بن حسن آل الشيخ، 7266, حي ثول, JZMB3117، 3117, Thuwal 23954, Saudi Arabia",مقهى,Jeddah,22.2750922,39.1227543,ثول,بيست اند تاستي
"مول العرب، طريق المدينة, An Nuzhah, Jeddah 23532, Saudi Arabia",مقهى,Jeddah,21.6320878,39.1565149,النزهة,ماما بنز كافيه
"4486 طريق المكرونة فرعي, An Nuzhah District, JFNA7235، 7235, Jeddah 23536, Saudi Arabia",مقهى,Jeddah,21.6249647,39.1756787,النزهة,بون كافيه
"4268 ابن ماضي، Al Qryniah، جدة 22535 7357، Saudi Arabia",مقهى,Jeddah,21.3166656,39.2494367,القرينية,مريناس كوفي
"5422 ابن ماضي، حي القرينية، جدة 22535 7374،، القرينية، جدة 22535, Jeddah 22434, Saudi Arabia",مقهى,Jeddah,21.3165448,39.26056,القرينية,ريبوز كافيه
"5448 طريق الليث, 7552, Jeddah 22624, Saudi Arabia",مقهى,Jeddah,21.3046316,39.2539734,القرينية,فرينش كافيه
"7768 5444 طريق الليث, Al Qryniah, Jeddah 22624, Saudi Arabia",مقهى,Jeddah,21.3018165,39.2612067,القرينية,بون كافيه
"8471، حي القرينية، جدة 22535 4295، 22535, Saudi Arabia",مقهى,Jeddah,21.3272817,39.2507292,القرينية,لين كافيه
"86GJ+9VM حي, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3259736,39.2321653,القرينية,كافيه آند كافي
"86GV+4R2، طريق الخمرة, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3252727,39.2445114,القرينية,كافيه ايه جي
"86VM+C36، طريق الخمرة، القرينية, Jeddah 22533, Saudi Arabia",مقهى,Jeddah,21.31903,39.24667,القرينية,اوليا كوفي
"8754+MHV حي, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3092499,39.2564222,القرينية,بارنز
"87C3+WH, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.325953,39.2317617,القرينية,بلوز كافيه
"Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3051336,39.2468011,القرينية,كوفي داي
"Al Qryniah، JMYB2519، 2519 القصرين، 6346, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3078174,39.2324617,القرينية,كوب فرح
"Al Qryniah، JMYC4953، 4953 القرينية 177، 7384, Jeddah 22624, Saudi Arabia",مقهى,Jeddah,21.3047203,39.2541035,القرينية,رشفة مزاج
"JMYA7296، 7296 القرينية 232، 4046، Al Qryniah،, Jeddah 22624،, Saudi Arabia",مقهى,Jeddah,21.2975648,39.2471052,القرينية,الزين سكوير
"JMYB8437، 8437 عنبسة المهري، 3095، حي القرينية،, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3268665,39.2379589,القرينية,ايست كوفي
"الحارث التميمي, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3164084,39.2564931,القرينية,ديلي كب
"عمير بن اوس(رضي الله عنه), Taiba, Jeddah 23832",مقهى,Jeddah,21.809778,39.137222,طيبة,ميل
"حي القرينية، 5429, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3247953,39.2603812,القرينية,دورا موروكو
"طريق الخمرة, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3271765,39.2448091,القرينية,وناسة كافيه
"مجاهد العمري, Al Qryniah, Jeddah 22624, Saudi Arabia",مقهى,Jeddah,21.2925804,39.2469049,القرينية,كوفي مصحصح | قهوة مختصة
"محطة سكب ــ النفط الصافي, Al Qryniah, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3241515,39.2604479,القرينية,ماي برايدل بورد
"مقابل ممشى القرينيه, Jeddah 22535, Saudi Arabia",مقهى,Jeddah,21.3258957,39.2317762,القرينية,كيف سلطانز كافيه
"3804، 6084 حي, Al Qwizain, Jeddah 22617, Saudi Arabia",مقهى,Jeddah,21.267385,39.181015,القوزين,كيان القهوة
"3988، حي القوزين، جدة 22617 6140، Saudi Arabia",مقهى,Jeddah,21.2674822,39.1829179,القوزين,ميكاتو
"Tahlia Street, Aziziyah, Jeddah 23334, Saudi Arabia",مقهى,Jeddah,21.2676003,39.1865424,القوزين,لافا العالمي كافيه
"8111 المكرونة، حي الربوة، جدة 23535 4365،, Jeddah 23541, Saudi Arabia",مقهى,Jeddah,21.6166986,39.1783027,الربوة,مايو كافيه
"Abdullah bin Safwan, Ar Rabwah, Jeddah 23446, Saudi Arabia",مقهى,Jeddah,21.592695,39.1792074,الربوة,ريش كافيه 
"DIST, Prince Majid Rd, Ar Rabwah, Jeddah 23449, Saudi Arabia",مقهى,Jeddah,21.5985083,39.1922795,الربوة,بارنز
"Hira St, Ar Rabwah, Jeddah 23535, Saudi Arabia",مقهى,Jeddah,21.6192004,39.1843319,الربوة,كافيه باسيفيك بيلرز
"Yahya Al Mualimi, Ar Rabwah, Jeddah 23533, Saudi Arabia",مقهى,Jeddah,21.6126698,39.1703187,الربوة,برونز كافيه
"Al Rahmanyah, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7756875,39.2108125,الرحمانية,دانكن
"Al Rahmanyah, Jeddah 23765, Saudi Arabia",مقهى,Jeddah,21.7871464,39.2031525,الرحمانية,بارنز
"G935+HWR, Jeddah 22284, Saudi Arabia",مقهى,Jeddah,21.789423,39.202358,الرحمانية,سكاي ستار كافيه
"Q6P3+R7X, Al Rahmanyah, Jeddah 23765, Saudi Arabia",مقهى,Jeddah,21.7871125,39.2032479,الرحمانية,كوفي ميش
"أم المؤمنين ريحانة بنت زيد (, Al Rahmanyah, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7790906,39.2163644,الرحمانية,إيسو كوفي
"شارع بلدية الاربعين بعد مستوصف خالد الطبي, Jeddah 22345, Saudi Arabia",مقهى,Jeddah,21.4721038,39.2620772,الروابي,سمارة كافيه
"طريق الحرمين, Al-Rawabi, Jeddah 22345, Saudi Arabia",مقهى,Jeddah,21.4780093,39.2708766,الروابي,كابيو كوفي
"2048، 7389 الامير سلطان، حي الروضة، جدة 23433 2048، Jeddah, Jeddah 23433, Saudi Arabia",مقهى,Jeddah,21.5609979,39.1430352,الروضة,هيلز كافيه
"23435, 2555 Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5743627,39.1483792,الروضة,اكيبا كافيه
"2603 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5705514,39.1484895,الروضة,سيبلينجز
"3064 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5723182,39.1530229,الروضة,افتر ٦ كافيه
"7790 Corniche Road - Ash Shati District Jeddah 23613 - 2772, Jeddah 23613, Saudi Arabia",مقهى,Jeddah,21.5537958,39.143116,الروضة,موكاشينو كو
"8107 عبدالمقصود خوجة، حي الروضة، جدة 23435 2778, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5675282,39.1500982,الروضة,قوافي كافيه 
"8514 Mahmoud Berri, Al Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5716436,39.1530751,الروضة,جاز كافيه
"8514 Mahmoud Berri, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.4876774,39.3672295,الحرازات,قراوزيس كوفي
"8614 3125 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5721321,39.1534435,الروضة,بيسك كافيه
"8629 Al-Madinah Al-Munawarah Rd, Al Faisaliyyah, 2094, Jeddah 23442, Saudi Arabia",مقهى,Jeddah,21.5746811,39.1659725,الروضة,كوكونت كافيه
"8683 2623 Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5727911,39.1483788,الروضة,كوزمو
"8706 Al Imam Malek، حي Al Rawdah، 3226, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5727202,39.1545164,الروضة, نيبرهود
"Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5743345,39.1481744,الروضة,جودهود
"Al Abboud, Ar Rawdah, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5554693,39.1429815,الروضة,بافرط كافيه
"Al Imam Malik Mosque, حي الروضة ، شارع الإمام مالك بجوار, Jeddah Saudi Arabia",مقهى,Jeddah,21.5716435,39.1518037,الروضة,المهرة كافيه
"Al Kayal, Ar Rawdah, Jeddah 23433, Saudi Arabia",مقهى,Jeddah,21.5657496,39.1533717,الروضة,قهوة
"Al moustaqbal almoudee street, Al Rawdah, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5547677,39.1677832,الروضة,اوف سيزون كافيه
"Al Tahliah Street, Jeddah 23326, Saudi Arabia",مقهى,Jeddah,21.5500855,39.1482246,الروضة,ليتل بيكر كافيه
"Al-Onshodah، خلف معرض فومكو, Jeddah 32544, Saudi Arabia",مقهى,Jeddah,21.5614199,39.1623124,الروضة,مياد كافيه
"Ar Ramli, Al Rawdah, Jeddah 23433, Saudi Arabia",مقهى,Jeddah,21.5610794,39.1564239,الروضة,أجيلا كافيه 
"Ar Rawdah, 8681 طريق الأمير سلطان، حي الروضة جدة 23435، Jeddah 23435 2107, Jeddah 23437, Saudi Arabia",مقهى,Jeddah,21.5730381,39.1435203,الروضة,برو٩٢ 
"Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.569317,39.15926,الروضة,رزاز كافيه
"corner Hail, Prince Mohammed Bin Abdulaziz St, Street, Makkah 21432, Saudi Arabia",مقهى,Makkah,21.5508381,39.1550686,الروضة,بيوتي كافيه
"Dist, 7257 Prince Saud Al Faisal, Al Rawdah, 3092, Jeddah 23433, Saudi Arabia",مقهى,Jeddah,21.5595456,39.1528488,الروضة,ريد مج كافيه
"G4XV+VXC، Al Rawdah Dist., Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.549691,39.1448971,الروضة,جراند كافيه
"G4XX+M2G, Al Rawdah, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5491915,39.1475885,الروضة,بون كافيه
"H523+7GC, Prince Mohammed Bin Abdulaziz St, Al Rawdah, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5506877,39.1537697,الروضة,كريمز بريتش لكجري كافيه
"H535+GFJ, Al Rawdah, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5538479,39.1586469,الروضة,اكسترا شوت كافيه
"H552+6C, Prince Saud Al Faisal, Ar Rawdah, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5583578,39.1510157,الروضة,بانديج 
"H564+6GF, Prince Saud Al Faisal, Ar Rawdah, Jeddah 23433, Saudi Arabia",مقهى,Jeddah,21.5605516,39.156308,الروضة,بينك كامل
"Ibn Al Kufi, Al Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5677911,39.1502498,الروضة,سولو
"JAAA7325، 3740 المرتضى، 7325, Jeddah 22252, Saudi Arabia",مقهى,Jeddah,21.5535656,39.164442,الروضة,بيفني كافيه
"Jeddah, ALAMIR SULTAN STREET AFTER AL RAWDA INSIDE SILVER STATION, AL-RAWDAH, حي الروضة - شارع الأميرسلطان, فرع سلطان 3, Jeddah 23433, Saudi Arabia",مقهى,Jeddah,21.5637785,39.14307,الروضة,بارنز
"Mehmeed arazath, Jeddah Saudi Arabia",مقهى,Jeddah,21.571131,39.152947,الروضة,شيف كافيه
"Nahdat Alruqi, Ar Rawdah, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5587266,39.1698739,الروضة,أنوا سبيشلتي كافيه
"Nahdat Alruqi, Ar Rawdah, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5584815,39.1697955,الروضة,شاتايم
"Prince Mohammed Bin Abdulaziz St, Al Rawdah, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5505776,39.1534783,الروضة,دي لافا
"Prince Saud Al Faisal, Street, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5637877,39.1695384,الروضة,بون ميام كافيه
"Prince Sultan Rd, Al Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5679266,39.1432128,الروضة,قهوة عين
"Prince Sultan Rd, Street, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5552817,39.14325,الروضة,هورا كافيه
"Qasem zaynal, Ar Rawdah, Jeddah 23431, Saudi Arabia",مقهى,Jeddah,21.5728515,39.1600106,الروضة,قاف كافيه
"Qassem Zeinah, Ar Rawdah, Jeddah 23434, Saudi Arabia",مقهى,Jeddah,21.573984,39.1633304,الروضة,كلي كافيه
"Sari Br Rd, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5748286,39.1451896,الروضة,انديامو لاونج
"داخل مركز الخياط التجاري, Prince Sultan Rd, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5726362,39.1438496,الروضة,دوبامين كافيه
"شارع Yahya Husayn, Al Bawadi, Jeddah 23443, Saudi Arabia",مقهى,Jeddah,21.5731386,39.1558338,الروضة,إلومين كافيه
"طريق الأمير محمد بن عبد العزيز الفرعي, Al Rawdah, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5513019,39.1437416,الروضة,كافيه عزيز
"عبدالمقصود خوجة، الروضة،, Skywalk, Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",مقهى,Jeddah,21.5748101,39.1479415,الروضة,ديلي إديشن
"7533 طريق الامير سلطان، حي البساتين، جدة 23717 5260، Saudi Arabia",مقهى,Jeddah,21.6913143,39.2105841,الريان,جاذرينج
"Al Rayaan، حي, Jeddah Saudi Arabia",مقهى,Jeddah,21.669164,39.210068,الريان,سكاوز
"Ar Rayaan, Jeddah, Ar Rayaan, Jeddah 23741, Saudi Arabia",مقهى,Jeddah,21.7007676,39.2031723,الريان,بارنز
"P627+R7F، الريان،, Jeddah 23741",مقهى,Jeddah,21.702081,39.213166,الريان,اوزان القهوة
"P647+G88, حي Al Rayaan, أم حبلين،, Jeddah 23741, Saudi Arabia",مقهى,Jeddah,21.7062949,39.2133152,الريان,كاتشي ٧٧
